Processing Method,Classifier,Dataset,Overall accuracy,Sensitivity,Specificity,Average accuracy per fold,Patients correct ratio,Channels,Hyperparameters,Notes,Details
HFD,Linear SVM,PP/PDP-RH,0.5087719298245614,0.5456730769230769,0.45149253731343286,0.5086213441627161,0.5,['P8'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.40497076023391815,0.35096153846153844,0.48880597014925375,0.4097515631809543,0.3333333333333333,['PO3'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.597953216374269,0.4567307692307692,0.8171641791044776,0.5955501878254456,0.5833333333333334,['POz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5423976608187134,0.5865384615384616,0.47388059701492535,0.5432285582292785,0.5833333333333334,['PO4'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6710526315789473,0.7764423076923077,0.5074626865671642,0.6610809983546125,0.75,['O1'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6242690058479532,0.7043269230769231,0.5,0.6293162913259359,0.75,['Oz'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5511695906432749,0.5961538461538461,0.48134328358208955,0.566667724074638,0.5833333333333334,['O2'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.42105263157894735,0.5432692307692307,0.23134328358208955,0.43412453456246086,0.4166666666666667,['FC5'],0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.577485380116959,0.7307692307692307,0.33955223880597013,0.58332673555856,0.6666666666666666,"['T8', 'Fp1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.5730994152046783,0.4375,0.7835820895522388,0.5839647116261046,0.5833333333333334,"['T8', 'Fpz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.543859649122807,0.625,0.417910447761194,0.5284687294103002,0.4166666666666667,"['T8', 'Fp2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.40789473684210525,0.5264423076923077,0.22388059701492538,0.42500649860332795,0.4166666666666667,"['T8', 'F7']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.6052631578947368,0.6971153846153846,0.4626865671641791,0.6122176922575598,0.6666666666666666,"['T8', 'F3']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.543859649122807,0.5793269230769231,0.48880597014925375,0.5444949388024007,0.5833333333333334,"['T8', 'F1']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.3406432748538012,0.4254807692307692,0.208955223880597,0.34646811956179385,0.4166666666666667,"['T8', 'Fz']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.4064327485380117,0.23076923076923078,0.6791044776119403,0.41677454614380766,0.3333333333333333,"['T8', 'F2']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
HFD,Linear SVM,PP/PDP-RH,0.43128654970760233,0.46153846153846156,0.3843283582089552,0.43967048370625866,0.4166666666666667,"['T8', 'F4']",0.1,"{""window start"": 0, ""window size"": 2, ""k"": 7}",
